"State","Season","Week ending date","Age Category","Sex","Race","Rate","Cumulative Rate","Type"
"Minnesota","2021-22","2022-05-21","≥18 years (Adults)","All","Hispanic","0.0","2.2","Crude Rate"
"Minnesota","2021-22","2022-05-28","≥18 years (Adults)","All","Hispanic","0.0","2.2","Crude Rate"
"Minnesota","2021-22","2022-06-04","≥18 years (Adults)","All","Hispanic","0.0","2.2","Crude Rate"
"Minnesota","2021-22","2022-06-11","≥18 years (Adults)","All","Hispanic","0.0","2.2","Crude Rate"
"Minnesota","2021-22","2022-06-18","≥18 years (Adults)","All","Hispanic","0.0","2.2","Crude Rate"
"Minnesota","2021-22","2022-06-25","≥18 years (Adults)","All","Hispanic","0.0","2.2","Crude Rate"
"Minnesota","2021-22","2022-07-02","≥18 years (Adults)","All","Hispanic","0.0","2.2","Crude Rate"
"Minnesota","2021-22","2022-07-09","≥18 years (Adults)","All","Hispanic","0.0","2.2","Crude Rate"
"Minnesota","2021-22","2022-07-16","≥18 years (Adults)","All","Hispanic","0.0","2.2","Crude Rate"
"Minnesota","2021-22","2022-07-23","≥18 years (Adults)","All","Hispanic","0.0","2.2","Crude Rate"
"Minnesota","2021-22","2022-07-30","≥18 years (Adults)","All","Hispanic","0.0","2.2","Crude Rate"
"Minnesota","2021-22","2022-08-06","≥18 years (Adults)","All","Hispanic","0.0","2.2","Crude Rate"
"Minnesota","2021-22","2022-08-13","≥18 years (Adults)","All","Hispanic","0.0","2.2","Crude Rate"
"Minnesota","2021-22","2022-08-20","≥18 years (Adults)","All","Hispanic","0.0","2.2","Crude Rate"
"Minnesota","2021-22","2022-08-27","≥18 years (Adults)","All","Hispanic","0.0","2.2","Crude Rate"
"Minnesota","2021-22","2022-09-03","≥18 years (Adults)","All","Hispanic","0.0","2.2","Crude Rate"
"Minnesota","2021-22","2022-09-10","≥18 years (Adults)","All","Hispanic","0.0","2.2","Crude Rate"
"Minnesota","2021-22","2022-09-17","≥18 years (Adults)","All","Hispanic","0.7","2.9","Crude Rate"
"Minnesota","2021-22","2022-09-24","≥18 years (Adults)","All","Hispanic","0.0","2.9","Crude Rate"
"Minnesota","2021-22","2022-10-01","≥18 years (Adults)","All","Hispanic","0.0","2.9","Crude Rate"
"New Mexico","2021-22","2021-10-09","≥18 years (Adults)","Male","All","0.4","0.4","Crude Rate"
"New Mexico","2021-22","2021-10-16","≥18 years (Adults)","Male","All","0.0","0.4","Crude Rate"
"New Mexico","2021-22","2021-10-23","≥18 years (Adults)","Male","All","0.0","0.4","Crude Rate"
"New Mexico","2021-22","2021-10-30","≥18 years (Adults)","Male","All","0.0","0.4","Crude Rate"
"New Mexico","2021-22","2021-11-06","≥18 years (Adults)","Male","All","0.4","0.8","Crude Rate"
"New Mexico","2021-22","2021-11-13","≥18 years (Adults)","Male","All","0.0","0.8","Crude Rate"
"New Mexico","2021-22","2021-11-20","≥18 years (Adults)","Male","All","0.0","0.8","Crude Rate"
"New Mexico","2021-22","2021-11-27","≥18 years (Adults)","Male","All","0.0","0.8","Crude Rate"
"New Mexico","2021-22","2021-12-04","≥18 years (Adults)","Male","All","0.4","1.2","Crude Rate"
"New Mexico","2021-22","2021-12-11","≥18 years (Adults)","Male","All","0.4","1.5","Crude Rate"
"New Mexico","2021-22","2021-12-18","≥18 years (Adults)","Male","All","0.0","1.5","Crude Rate"
"New Mexico","2021-22","2021-12-25","≥18 years (Adults)","Male","All","0.4","1.9","Crude Rate"
"New Mexico","2021-22","2022-01-01","≥18 years (Adults)","Male","All","0.8","2.7","Crude Rate"
"New Mexico","2021-22","2022-01-08","≥18 years (Adults)","Male","All","0.4","3.1","Crude Rate"
"New Mexico","2021-22","2022-01-15","≥18 years (Adults)","Male","All","0.0","3.1","Crude Rate"
"New Mexico","2021-22","2022-01-22","≥18 years (Adults)","Male","All","0.0","3.1","Crude Rate"
"New Mexico","2021-22","2022-01-29","≥18 years (Adults)","Male","All","0.0","3.1","Crude Rate"
"New Mexico","2021-22","2022-02-05","≥18 years (Adults)","Male","All","0.8","3.8","Crude Rate"
"New Mexico","2021-22","2022-02-12","≥18 years (Adults)","Male","All","0.4","4.2","Crude Rate"
"New Mexico","2021-22","2022-02-19","≥18 years (Adults)","Male","All","0.4","4.6","Crude Rate"
"New Mexico","2021-22","2022-02-26","≥18 years (Adults)","Male","All","0.0","4.6","Crude Rate"
"New Mexico","2021-22","2022-03-05","≥18 years (Adults)","Male","All","0.0","4.6","Crude Rate"
"New Mexico","2021-22","2022-03-12","≥18 years (Adults)","Male","All","0.0","4.6","Crude Rate"
"New Mexico","2021-22","2022-03-19","≥18 years (Adults)","Male","All","0.0","4.6","Crude Rate"
"New Mexico","2021-22","2022-03-26","≥18 years (Adults)","Male","All","0.0","4.6","Crude Rate"
"New Mexico","2021-22","2022-04-02","≥18 years (Adults)","Male","All","0.4","5.0","Crude Rate"
"New Mexico","2021-22","2022-04-09","≥18 years (Adults)","Male","All","0.4","5.4","Crude Rate"
"New Mexico","2021-22","2022-04-16","≥18 years (Adults)","Male","All","0.0","5.4","Crude Rate"
"New Mexico","2021-22","2022-04-23","≥18 years (Adults)","Male","All","0.0","5.4","Crude Rate"
"New Mexico","2021-22","2022-04-30","≥18 years (Adults)","Male","All","0.0","5.4","Crude Rate"
"New Mexico","2021-22","2022-05-07","≥18 years (Adults)","Male","All","0.0","5.4","Crude Rate"
"New Mexico","2021-22","2022-05-14","≥18 years (Adults)","Male","All","0.0","5.4","Crude Rate"
"New Mexico","2021-22","2022-05-21","≥18 years (Adults)","Male","All","0.0","5.4","Crude Rate"
"New Mexico","2021-22","2022-05-28","≥18 years (Adults)","Male","All","0.0","5.4","Crude Rate"
"New Mexico","2021-22","2022-06-04","≥18 years (Adults)","Male","All","0.0","5.4","Crude Rate"
"New Mexico","2021-22","2022-06-11","≥18 years (Adults)","Male","All","0.0","5.4","Crude Rate"
"New Mexico","2021-22","2022-06-18","≥18 years (Adults)","Male","All","0.0","5.4","Crude Rate"
"New Mexico","2021-22","2022-06-25","≥18 years (Adults)","Male","All","0.0","5.4","Crude Rate"
"New Mexico","2021-22","2022-07-02","≥18 years (Adults)","Male","All","0.0","5.4","Crude Rate"
"New Mexico","2021-22","2022-07-09","≥18 years (Adults)","Male","All","0.0","5.4","Crude Rate"
"New Mexico","2021-22","2022-07-16","≥18 years (Adults)","Male","All","0.0","5.4","Crude Rate"
"New Mexico","2021-22","2022-07-23","≥18 years (Adults)","Male","All","0.0","5.4","Crude Rate"
"New Mexico","2021-22","2022-07-30","≥18 years (Adults)","Male","All","0.0","5.4","Crude Rate"
"New Mexico","2021-22","2022-08-06","≥18 years (Adults)","Male","All","0.0","5.4","Crude Rate"
"New Mexico","2021-22","2022-08-13","≥18 years (Adults)","Male","All","0.0","5.4","Crude Rate"
"New Mexico","2021-22","2022-08-20","≥18 years (Adults)","Male","All","0.0","5.4","Crude Rate"
"New Mexico","2021-22","2022-08-27","≥18 years (Adults)","Male","All","0.0","5.4","Crude Rate"
"New Mexico","2021-22","2022-09-03","≥18 years (Adults)","Male","All","0.0","5.4","Crude Rate"
"New Mexico","2021-22","2022-09-10","≥18 years (Adults)","Male","All","0.4","5.8","Crude Rate"
"New Mexico","2021-22","2022-09-17","≥18 years (Adults)","Male","All","0.0","5.8","Crude Rate"
"New Mexico","2021-22","2022-09-24","≥18 years (Adults)","Male","All","0.0","5.8","Crude Rate"
"New Mexico","2021-22","2022-10-01","≥18 years (Adults)","Male","All","0.0","5.8","Crude Rate"
"New Mexico","2021-22","2021-10-09","≥18 years (Adults)","Female","All","0.0","0.0","Crude Rate"
"New Mexico","2021-22","2021-10-16","≥18 years (Adults)","Female","All","0.4","0.4","Crude Rate"
"New Mexico","2021-22","2021-10-23","≥18 years (Adults)","Female","All","0.4","0.7","Crude Rate"
"New Mexico","2021-22","2021-10-30","≥18 years (Adults)","Female","All","0.0","0.7","Crude Rate"
"New Mexico","2021-22","2021-11-06","≥18 years (Adults)","Female","All","0.4","1.1","Crude Rate"
"New Mexico","2021-22","2021-11-13","≥18 years (Adults)","Female","All","0.4","1.5","Crude Rate"
"New Mexico","2021-22","2021-11-20","≥18 years (Adults)","Female","All","0.4","1.8","Crude Rate"
"New Mexico","2021-22","2021-11-27","≥18 years (Adults)","Female","All","0.4","2.2","Crude Rate"
"New Mexico","2021-22","2021-12-04","≥18 years (Adults)","Female","All","0.7","2.9","Crude Rate"
"New Mexico","2021-22","2021-12-11","≥18 years (Adults)","Female","All","0.4","3.3","Crude Rate"
"New Mexico","2021-22","2021-12-18","≥18 years (Adults)","Female","All","0.4","3.7","Crude Rate"
"New Mexico","2021-22","2021-12-25","≥18 years (Adults)","Female","All","0.4","4.0","Crude Rate"
"New Mexico","2021-22","2022-01-01","≥18 years (Adults)","Female","All","1.8","5.9","Crude Rate"
"New Mexico","2021-22","2022-01-08","≥18 years (Adults)","Female","All","0.7","6.6","Crude Rate"
"New Mexico","2021-22","2022-01-15","≥18 years (Adults)","Female","All","0.4","7.0","Crude Rate"
"New Mexico","2021-22","2022-01-22","≥18 years (Adults)","Female","All","0.4","7.3","Crude Rate"
"New Mexico","2021-22","2022-01-29","≥18 years (Adults)","Female","All","0.0","7.3","Crude Rate"
"New Mexico","2021-22","2022-02-05","≥18 years (Adults)","Female","All","0.0","7.3","Crude Rate"
"New Mexico","2021-22","2022-02-12","≥18 years (Adults)","Female","All","0.0","7.3","Crude Rate"
"New Mexico","2021-22","2022-02-19","≥18 years (Adults)","Female","All","0.7","8.0","Crude Rate"
"New Mexico","2021-22","2022-02-26","≥18 years (Adults)","Female","All","0.0","8.0","Crude Rate"
"New Mexico","2021-22","2022-03-05","≥18 years (Adults)","Female","All","0.4","8.4","Crude Rate"
"New Mexico","2021-22","2022-03-12","≥18 years (Adults)","Female","All","0.0","8.4","Crude Rate"
"New Mexico","2021-22","2022-03-19","≥18 years (Adults)","Female","All","0.4","8.8","Crude Rate"
"New Mexico","2021-22","2022-03-26","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-04-02","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-04-09","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-04-16","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-04-23","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-04-30","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-05-07","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-05-14","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-05-21","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-05-28","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-06-04","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-06-11","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-06-18","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-06-25","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-07-02","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-07-09","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-07-16","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-07-23","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-07-30","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-08-06","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-08-13","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-08-20","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-08-27","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-09-03","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-09-10","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-09-17","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-09-24","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2022-10-01","≥18 years (Adults)","Female","All","0.0","8.8","Crude Rate"
"New Mexico","2021-22","2021-10-09","≥18 years (Adults)","All","White, non-Hispanic","0.5","0.5","Crude Rate"
"New Mexico","2021-22","2021-10-16","≥18 years (Adults)","All","White, non-Hispanic","0.0","0.5","Crude Rate"
"New Mexico","2021-22","2021-10-23","≥18 years (Adults)","All","White, non-Hispanic","0.5","0.9","Crude Rate"
"New Mexico","2021-22","2021-10-30","≥18 years (Adults)","All","White, non-Hispanic","0.0","0.9","Crude Rate"
"New Mexico","2021-22","2021-11-06","≥18 years (Adults)","All","White, non-Hispanic","0.5","1.4","Crude Rate"
"New Mexico","2021-22","2021-11-13","≥18 years (Adults)","All","White, non-Hispanic","0.0","1.4","Crude Rate"
"New Mexico","2021-22","2021-11-20","≥18 years (Adults)","All","White, non-Hispanic","0.0","1.4","Crude Rate"
"New Mexico","2021-22","2021-11-27","≥18 years (Adults)","All","White, non-Hispanic","0.0","1.4","Crude Rate"
"New Mexico","2021-22","2021-12-04","≥18 years (Adults)","All","White, non-Hispanic","0.5","1.8","Crude Rate"
"New Mexico","2021-22","2021-12-11","≥18 years (Adults)","All","White, non-Hispanic","0.0","1.8","Crude Rate"
"New Mexico","2021-22","2021-12-18","≥18 years (Adults)","All","White, non-Hispanic","0.0","1.8","Crude Rate"
"New Mexico","2021-22","2021-12-25","≥18 years (Adults)","All","White, non-Hispanic","0.5","2.3","Crude Rate"
"New Mexico","2021-22","2022-01-01","≥18 years (Adults)","All","White, non-Hispanic","0.9","3.2","Crude Rate"
"New Mexico","2021-22","2022-01-08","≥18 years (Adults)","All","White, non-Hispanic","0.5","3.7","Crude Rate"
"New Mexico","2021-22","2022-01-15","≥18 years (Adults)","All","White, non-Hispanic","0.5","4.1","Crude Rate"
"New Mexico","2021-22","2022-01-22","≥18 years (Adults)","All","White, non-Hispanic","0.0","4.1","Crude Rate"
"New Mexico","2021-22","2022-01-29","≥18 years (Adults)","All","White, non-Hispanic","0.0","4.1","Crude Rate"
"New Mexico","2021-22","2022-02-05","≥18 years (Adults)","All","White, non-Hispanic","0.0","4.1","Crude Rate"
"New Mexico","2021-22","2022-02-12","≥18 years (Adults)","All","White, non-Hispanic","0.0","4.1","Crude Rate"
"New Mexico","2021-22","2022-02-19","≥18 years (Adults)","All","White, non-Hispanic","1.4","5.5","Crude Rate"
"New Mexico","2021-22","2022-02-26","≥18 years (Adults)","All","White, non-Hispanic","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-03-05","≥18 years (Adults)","All","White, non-Hispanic","0.5","5.9","Crude Rate"
"New Mexico","2021-22","2022-03-12","≥18 years (Adults)","All","White, non-Hispanic","0.0","5.9","Crude Rate"
"New Mexico","2021-22","2022-03-19","≥18 years (Adults)","All","White, non-Hispanic","0.5","6.4","Crude Rate"
"New Mexico","2021-22","2022-03-26","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.4","Crude Rate"
"New Mexico","2021-22","2022-04-02","≥18 years (Adults)","All","White, non-Hispanic","0.5","6.9","Crude Rate"
"New Mexico","2021-22","2022-04-09","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-04-16","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-04-23","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-04-30","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-05-07","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-05-14","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-05-21","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-05-28","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-06-04","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-06-11","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-06-18","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-06-25","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-07-02","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-07-09","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-07-16","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-07-23","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-07-30","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-08-06","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-08-13","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-08-20","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-08-27","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-09-03","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-09-10","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-09-17","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-09-24","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2022-10-01","≥18 years (Adults)","All","White, non-Hispanic","0.0","6.9","Crude Rate"
"New Mexico","2021-22","2021-10-09","≥18 years (Adults)","All","Black, non-Hispanic","0.0","0.0","Crude Rate"
"New Mexico","2021-22","2021-10-16","≥18 years (Adults)","All","Black, non-Hispanic","0.0","0.0","Crude Rate"
"New Mexico","2021-22","2021-10-23","≥18 years (Adults)","All","Black, non-Hispanic","0.0","0.0","Crude Rate"
"New Mexico","2021-22","2021-10-30","≥18 years (Adults)","All","Black, non-Hispanic","0.0","0.0","Crude Rate"
"New Mexico","2021-22","2021-11-06","≥18 years (Adults)","All","Black, non-Hispanic","0.0","0.0","Crude Rate"
"New Mexico","2021-22","2021-11-13","≥18 years (Adults)","All","Black, non-Hispanic","0.0","0.0","Crude Rate"
"New Mexico","2021-22","2021-11-20","≥18 years (Adults)","All","Black, non-Hispanic","0.0","0.0","Crude Rate"
"New Mexico","2021-22","2021-11-27","≥18 years (Adults)","All","Black, non-Hispanic","7.0","7.0","Crude Rate"
"New Mexico","2021-22","2021-12-04","≥18 years (Adults)","All","Black, non-Hispanic","0.0","7.0","Crude Rate"
"New Mexico","2021-22","2021-12-11","≥18 years (Adults)","All","Black, non-Hispanic","0.0","7.0","Crude Rate"
"New Mexico","2021-22","2021-12-18","≥18 years (Adults)","All","Black, non-Hispanic","0.0","7.0","Crude Rate"
"New Mexico","2021-22","2021-12-25","≥18 years (Adults)","All","Black, non-Hispanic","0.0","7.0","Crude Rate"
