"State","Season","Week ending date","Age Category","Sex","Race","Rate Type","Weekly Rate","Cumulative Rate"
"IA","2020-21","2021-07-10","≥18 years (Adults)","Male","All","Observed","4.0","616.5"
"IA","2020-21","2021-07-03","≥18 years (Adults)","Male","All","Observed","10.0","612.5"
"IA","2020-21","2021-06-26","≥18 years (Adults)","Male","All","Observed","10.0","602.4"
"IA","2020-21","2021-06-19","≥18 years (Adults)","Male","All","Observed","0.0","592.4"
"IA","2020-21","2021-06-12","≥18 years (Adults)","Male","All","Observed","4.0","592.4"
"IA","2020-21","2021-06-05","≥18 years (Adults)","Male","All","Observed","2.0","588.4"
"IA","2020-21","2021-05-29","≥18 years (Adults)","Male","All","Observed","0.0","586.4"
"IA","2020-21","2021-05-22","≥18 years (Adults)","Male","All","Observed","2.0","586.4"
"IA","2020-21","2021-05-15","≥18 years (Adults)","Male","All","Observed","2.0","584.4"
"IA","2020-21","2021-05-08","≥18 years (Adults)","Male","All","Observed","0.0","582.4"
"IA","2020-21","2021-05-01","≥18 years (Adults)","Male","All","Observed","2.0","582.4"
"IA","2020-21","2021-04-24","≥18 years (Adults)","Male","All","Observed","4.0","580.3"
"IA","2020-21","2021-04-17","≥18 years (Adults)","Male","All","Observed","4.0","576.3"
"IA","2020-21","2021-04-10","≥18 years (Adults)","Male","All","Observed","10.0","572.3"
"IA","2020-21","2021-04-03","≥18 years (Adults)","Male","All","Observed","2.0","562.3"
"IA","2020-21","2021-03-27","≥18 years (Adults)","Male","All","Observed","2.0","560.3"
"IA","2020-21","2021-03-20","≥18 years (Adults)","Male","All","Observed","8.0","558.3"
"IA","2020-21","2021-03-13","≥18 years (Adults)","Male","All","Observed","6.0","550.2"
"IA","2020-21","2021-03-06","≥18 years (Adults)","Male","All","Observed","0.0","544.2"
"IA","2020-21","2021-02-27","≥18 years (Adults)","Male","All","Observed","8.0","544.2"
"IA","2020-21","2021-02-20","≥18 years (Adults)","Male","All","Observed","16.1","536.2"
"IA","2020-21","2021-02-13","≥18 years (Adults)","Male","All","Observed","6.0","520.1"
"IA","2020-21","2021-02-06","≥18 years (Adults)","Male","All","Observed","16.1","514.1"
"IA","2020-21","2021-01-30","≥18 years (Adults)","Male","All","Observed","16.1","498.0"
"IA","2020-21","2021-01-23","≥18 years (Adults)","Male","All","Observed","30.1","481.9"
"IA","2020-21","2021-01-16","≥18 years (Adults)","Male","All","Observed","20.1","451.8"
"IA","2020-21","2021-01-09","≥18 years (Adults)","Male","All","Observed","16.1","431.7"
"IA","2020-21","2021-01-02","≥18 years (Adults)","Male","All","Observed","16.1","415.7"
"IA","2020-21","2020-12-26","≥18 years (Adults)","Male","All","Observed","14.1","399.6"
"IA","2020-21","2020-12-19","≥18 years (Adults)","Male","All","Observed","18.1","385.6"
"IA","2020-21","2020-12-12","≥18 years (Adults)","Male","All","Observed","32.1","367.5"
"IA","2020-21","2020-12-05","≥18 years (Adults)","Male","All","Observed","30.1","335.4"
"IA","2020-21","2020-11-28","≥18 years (Adults)","Male","All","Observed","36.1","305.2"
"IA","2020-21","2020-11-21","≥18 years (Adults)","Male","All","Observed","46.2","269.1"
"IA","2020-21","2020-11-14","≥18 years (Adults)","Male","All","Observed","66.3","222.9"
"IA","2020-21","2020-11-07","≥18 years (Adults)","Male","All","Observed","56.2","156.6"
"IA","2020-21","2020-10-31","≥18 years (Adults)","Male","All","Observed","30.1","100.4"
"IA","2020-21","2020-10-24","≥18 years (Adults)","Male","All","Observed","16.1","70.3"
"IA","2020-21","2020-10-17","≥18 years (Adults)","Male","All","Observed","20.1","54.2"
"IA","2020-21","2020-10-10","≥18 years (Adults)","Male","All","Observed","26.1","34.1"
"IA","2020-21","2020-10-03","≥18 years (Adults)","Male","All","Observed","8.0","8.0"
"GA","2020-21","2021-10-02","≥18 years (Adults)","Male","All","Observed","14.6","827.3"
"GA","2020-21","2021-09-25","≥18 years (Adults)","Male","All","Observed","19.0","812.7"
"GA","2020-21","2021-09-18","≥18 years (Adults)","Male","All","Observed","19.7","793.7"
"GA","2020-21","2021-09-11","≥18 years (Adults)","Male","All","Observed","26.9","774.1"
"GA","2020-21","2021-09-04","≥18 years (Adults)","Male","All","Observed","30.5","747.2"
"GA","2020-21","2021-08-28","≥18 years (Adults)","Male","All","Observed","29.1","716.7"
"GA","2020-21","2021-08-21","≥18 years (Adults)","Male","All","Observed","30.0","687.6"
"GA","2020-21","2021-08-14","≥18 years (Adults)","Male","All","Observed","28.8","657.6"
"GA","2020-21","2021-08-07","≥18 years (Adults)","Male","All","Observed","23.7","628.8"
"GA","2020-21","2021-07-31","≥18 years (Adults)","Male","All","Observed","17.1","605.1"
"GA","2020-21","2021-07-24","≥18 years (Adults)","Male","All","Observed","9.7","588.0"
"GA","2020-21","2021-07-17","≥18 years (Adults)","Male","All","Observed","6.0","578.3"
"GA","2020-21","2021-07-10","≥18 years (Adults)","Male","All","Observed","3.6","572.3"
"GA","2020-21","2021-07-03","≥18 years (Adults)","Male","All","Observed","1.9","568.7"
"GA","2020-21","2021-06-26","≥18 years (Adults)","Male","All","Observed","2.1","566.8"
"GA","2020-21","2021-06-19","≥18 years (Adults)","Male","All","Observed","1.5","564.7"
"GA","2020-21","2021-06-12","≥18 years (Adults)","Male","All","Observed","2.6","563.3"
"GA","2020-21","2021-06-05","≥18 years (Adults)","Male","All","Observed","3.3","560.6"
"GA","2020-21","2021-05-29","≥18 years (Adults)","Male","All","Observed","4.8","557.3"
"GA","2020-21","2021-05-22","≥18 years (Adults)","Male","All","Observed","5.6","552.5"
"GA","2020-21","2021-05-15","≥18 years (Adults)","Male","All","Observed","6.1","546.9"
"GA","2020-21","2021-05-08","≥18 years (Adults)","Male","All","Observed","8.1","540.8"
"GA","2020-21","2021-05-01","≥18 years (Adults)","Male","All","Observed","10.9","532.7"
"GA","2020-21","2021-04-24","≥18 years (Adults)","Male","All","Observed","10.7","521.8"
"GA","2020-21","2021-04-17","≥18 years (Adults)","Male","All","Observed","11.9","511.1"
"GA","2020-21","2021-04-10","≥18 years (Adults)","Male","All","Observed","11.1","499.2"
"GA","2020-21","2021-04-03","≥18 years (Adults)","Male","All","Observed","7.9","488.1"
"GA","2020-21","2021-03-27","≥18 years (Adults)","Male","All","Observed","10.5","480.2"
"GA","2020-21","2021-03-20","≥18 years (Adults)","Male","All","Observed","11.4","469.7"
"GA","2020-21","2021-03-13","≥18 years (Adults)","Male","All","Observed","10.7","458.3"
"GA","2020-21","2021-03-06","≥18 years (Adults)","Male","All","Observed","11.7","447.6"
"GA","2020-21","2021-02-27","≥18 years (Adults)","Male","All","Observed","13.6","435.9"
"GA","2020-21","2021-02-20","≥18 years (Adults)","Male","All","Observed","17.0","422.3"
"GA","2020-21","2021-02-13","≥18 years (Adults)","Male","All","Observed","17.7","405.2"
"GA","2020-21","2021-02-06","≥18 years (Adults)","Male","All","Observed","22.9","387.6"
"GA","2020-21","2021-01-30","≥18 years (Adults)","Male","All","Observed","27.2","364.6"
"GA","2020-21","2021-01-23","≥18 years (Adults)","Male","All","Observed","33.1","337.4"
"GA","2020-21","2021-01-16","≥18 years (Adults)","Male","All","Observed","38.9","304.3"
"GA","2020-21","2021-01-09","≥18 years (Adults)","Male","All","Observed","39.5","265.5"
"GA","2020-21","2021-01-02","≥18 years (Adults)","Male","All","Observed","35.8","225.9"
"GA","2020-21","2020-12-26","≥18 years (Adults)","Male","All","Observed","29.1","190.1"
"GA","2020-21","2020-12-19","≥18 years (Adults)","Male","All","Observed","26.6","161.0"
"GA","2020-21","2020-12-12","≥18 years (Adults)","Male","All","Observed","22.7","134.4"
"GA","2020-21","2020-12-05","≥18 years (Adults)","Male","All","Observed","18.0","111.7"
"GA","2020-21","2020-11-28","≥18 years (Adults)","Male","All","Observed","16.4","93.7"
"GA","2020-21","2020-11-21","≥18 years (Adults)","Male","All","Observed","12.6","77.3"
"GA","2020-21","2020-11-14","≥18 years (Adults)","Male","All","Observed","13.5","64.7"
"GA","2020-21","2020-11-07","≥18 years (Adults)","Male","All","Observed","11.3","51.2"
"GA","2020-21","2020-10-31","≥18 years (Adults)","Male","All","Observed","8.9","39.9"
"GA","2020-21","2020-10-24","≥18 years (Adults)","Male","All","Observed","9.0","31.1"
"GA","2020-21","2020-10-17","≥18 years (Adults)","Male","All","Observed","8.5","22.0"
"GA","2020-21","2020-10-10","≥18 years (Adults)","Male","All","Observed","7.5","13.6"
"GA","2020-21","2020-10-03","≥18 years (Adults)","Male","All","Observed","6.1","6.1"
"CT","2020-21","2021-10-02","≥18 years (Adults)","Male","All","Observed","5.9","946.5"
"CT","2020-21","2021-09-25","≥18 years (Adults)","Male","All","Observed","6.4","940.6"
"CT","2020-21","2021-09-18","≥18 years (Adults)","Male","All","Observed","9.8","934.1"
"CT","2020-21","2021-09-11","≥18 years (Adults)","Male","All","Observed","12.4","924.4"
"CT","2020-21","2021-09-04","≥18 years (Adults)","Male","All","Observed","12.9","912.0"
"CT","2020-21","2021-08-28","≥18 years (Adults)","Male","All","Observed","14.9","899.1"
"CT","2020-21","2021-08-21","≥18 years (Adults)","Male","All","Observed","13.1","884.2"
"CT","2020-21","2021-08-14","≥18 years (Adults)","Male","All","Observed","11.1","871.1"
"CT","2020-21","2021-08-07","≥18 years (Adults)","Male","All","Observed","10.0","860.0"
"CT","2020-21","2021-07-31","≥18 years (Adults)","Male","All","Observed","5.1","850.0"
"CT","2020-21","2021-07-24","≥18 years (Adults)","Male","All","Observed","4.1","844.8"
"CT","2020-21","2021-07-17","≥18 years (Adults)","Male","All","Observed","3.6","840.7"
"CT","2020-21","2021-07-10","≥18 years (Adults)","Male","All","Observed","2.8","837.1"
"CT","2020-21","2021-07-03","≥18 years (Adults)","Male","All","Observed","3.3","834.3"
"CT","2020-21","2021-06-26","≥18 years (Adults)","Male","All","Observed","2.1","830.9"
"CT","2020-21","2021-06-19","≥18 years (Adults)","Male","All","Observed","2.6","828.9"
"CT","2020-21","2021-06-12","≥18 years (Adults)","Male","All","Observed","1.8","826.3"
"CT","2020-21","2021-06-05","≥18 years (Adults)","Male","All","Observed","3.3","824.5"
"CT","2020-21","2021-05-29","≥18 years (Adults)","Male","All","Observed","5.7","821.1"
"CT","2020-21","2021-05-22","≥18 years (Adults)","Male","All","Observed","4.6","815.5"
"CT","2020-21","2021-05-15","≥18 years (Adults)","Male","All","Observed","5.4","810.8"
"CT","2020-21","2021-05-08","≥18 years (Adults)","Male","All","Observed","11.8","805.4"
"CT","2020-21","2021-05-01","≥18 years (Adults)","Male","All","Observed","14.9","793.6"
"CT","2020-21","2021-04-24","≥18 years (Adults)","Male","All","Observed","18.8","778.7"
"CT","2020-21","2021-04-17","≥18 years (Adults)","Male","All","Observed","20.3","759.9"
"CT","2020-21","2021-04-10","≥18 years (Adults)","Male","All","Observed","27.8","739.5"
"CT","2020-21","2021-04-03","≥18 years (Adults)","Male","All","Observed","21.9","711.7"
"CT","2020-21","2021-03-27","≥18 years (Adults)","Male","All","Observed","22.1","689.9"
"CT","2020-21","2021-03-20","≥18 years (Adults)","Male","All","Observed","20.9","667.7"
"CT","2020-21","2021-03-13","≥18 years (Adults)","Male","All","Observed","19.3","646.9"
"CT","2020-21","2021-03-06","≥18 years (Adults)","Male","All","Observed","19.0","627.6"
"CT","2020-21","2021-02-27","≥18 years (Adults)","Male","All","Observed","14.2","608.5"
"CT","2020-21","2021-02-20","≥18 years (Adults)","Male","All","Observed","17.0","594.4"
"CT","2020-21","2021-02-13","≥18 years (Adults)","Male","All","Observed","25.7","577.4"
"CT","2020-21","2021-02-06","≥18 years (Adults)","Male","All","Observed","30.4","551.6"
"CT","2020-21","2021-01-30","≥18 years (Adults)","Male","All","Observed","27.3","521.3"
"CT","2020-21","2021-01-23","≥18 years (Adults)","Male","All","Observed","29.9","494.0"
"CT","2020-21","2021-01-16","≥18 years (Adults)","Male","All","Observed","36.3","464.1"
"CT","2020-21","2021-01-09","≥18 years (Adults)","Male","All","Observed","33.2","427.8"
"CT","2020-21","2021-01-02","≥18 years (Adults)","Male","All","Observed","33.5","394.6"
"CT","2020-21","2020-12-26","≥18 years (Adults)","Male","All","Observed","45.8","361.1"
"CT","2020-21","2020-12-19","≥18 years (Adults)","Male","All","Observed","42.0","315.3"
"CT","2020-21","2020-12-12","≥18 years (Adults)","Male","All","Observed","47.1","273.4"
"CT","2020-21","2020-12-05","≥18 years (Adults)","Male","All","Observed","43.0","226.3"
"CT","2020-21","2020-11-28","≥18 years (Adults)","Male","All","Observed","42.5","183.3"
"CT","2020-21","2020-11-21","≥18 years (Adults)","Male","All","Observed","43.5","140.8"
"CT","2020-21","2020-11-14","≥18 years (Adults)","Male","All","Observed","39.1","97.3"
"CT","2020-21","2020-11-07","≥18 years (Adults)","Male","All","Observed","20.3","58.2"
"CT","2020-21","2020-10-31","≥18 years (Adults)","Male","All","Observed","14.9","37.8"
"CT","2020-21","2020-10-24","≥18 years (Adults)","Male","All","Observed","8.0","22.9"
"CT","2020-21","2020-10-17","≥18 years (Adults)","Male","All","Observed","7.5","14.9"
"CT","2020-21","2020-10-10","≥18 years (Adults)","Male","All","Observed","4.6","7.5"
"CT","2020-21","2020-10-03","≥18 years (Adults)","Male","All","Observed","2.8","2.8"
"COVID-NET","2020-21","2021-10-02","≥18 years (Adults)","Male","All","Observed","11.6","670.3"
"COVID-NET","2020-21","2021-09-25","≥18 years (Adults)","Male","All","Observed","12.8","658.7"
"COVID-NET","2020-21","2021-09-18","≥18 years (Adults)","Male","All","Observed","13.2","645.9"
"COVID-NET","2020-21","2021-09-11","≥18 years (Adults)","Male","All","Observed","14.6","632.7"
"COVID-NET","2020-21","2021-09-04","≥18 years (Adults)","Male","All","Observed","15.5","618.1"
"COVID-NET","2020-21","2021-08-28","≥18 years (Adults)","Male","All","Observed","15.8","602.6"
"COVID-NET","2020-21","2021-08-21","≥18 years (Adults)","Male","All","Observed","14.8","586.8"
"COVID-NET","2020-21","2021-08-14","≥18 years (Adults)","Male","All","Observed","13.5","571.9"
"COVID-NET","2020-21","2021-08-07","≥18 years (Adults)","Male","All","Observed","11.2","558.4"
"COVID-NET","2020-21","2021-07-31","≥18 years (Adults)","Male","All","Observed","8.0","547.2"
"COVID-NET","2020-21","2021-07-24","≥18 years (Adults)","Male","All","Observed","5.4","539.2"
"COVID-NET","2020-21","2021-07-17","≥18 years (Adults)","Male","All","Observed","3.6","533.8"
"COVID-NET","2020-21","2021-07-10","≥18 years (Adults)","Male","All","Observed","2.7","530.1"
"COVID-NET","2020-21","2021-07-03","≥18 years (Adults)","Male","All","Observed","2.1","527.4"
"COVID-NET","2020-21","2021-06-26","≥18 years (Adults)","Male","All","Observed","2.1","525.3"
"COVID-NET","2020-21","2021-06-19","≥18 years (Adults)","Male","All","Observed","2.3","523.2"
"COVID-NET","2020-21","2021-06-12","≥18 years (Adults)","Male","All","Observed","2.8","520.9"
"COVID-NET","2020-21","2021-06-05","≥18 years (Adults)","Male","All","Observed","3.5","518.1"
"COVID-NET","2020-21","2021-05-29","≥18 years (Adults)","Male","All","Observed","4.5","514.6"
"COVID-NET","2020-21","2021-05-22","≥18 years (Adults)","Male","All","Observed","5.8","510.1"
"COVID-NET","2020-21","2021-05-15","≥18 years (Adults)","Male","All","Observed","6.4","504.2"
"COVID-NET","2020-21","2021-05-08","≥18 years (Adults)","Male","All","Observed","8.9","497.8"
"COVID-NET","2020-21","2021-05-01","≥18 years (Adults)","Male","All","Observed","10.0","488.9"
"COVID-NET","2020-21","2021-04-24","≥18 years (Adults)","Male","All","Observed","11.6","478.9"
"COVID-NET","2020-21","2021-04-17","≥18 years (Adults)","Male","All","Observed","13.0","467.3"
"COVID-NET","2020-21","2021-04-10","≥18 years (Adults)","Male","All","Observed","13.1","454.3"
"COVID-NET","2020-21","2021-04-03","≥18 years (Adults)","Male","All","Observed","11.2","441.2"
"COVID-NET","2020-21","2021-03-27","≥18 years (Adults)","Male","All","Observed","10.2","430.0"
"COVID-NET","2020-21","2021-03-20","≥18 years (Adults)","Male","All","Observed","9.2","419.8"
"COVID-NET","2020-21","2021-03-13","≥18 years (Adults)","Male","All","Observed","8.2","410.6"
"COVID-NET","2020-21","2021-03-06","≥18 years (Adults)","Male","All","Observed","8.1","402.4"
"COVID-NET","2020-21","2021-02-27","≥18 years (Adults)","Male","All","Observed","9.7","394.3"
"COVID-NET","2020-21","2021-02-20","≥18 years (Adults)","Male","All","Observed","10.3","384.6"
"COVID-NET","2020-21","2021-02-13","≥18 years (Adults)","Male","All","Observed","11.5","374.4"
"COVID-NET","2020-21","2021-02-06","≥18 years (Adults)","Male","All","Observed","14.9","362.8"
"COVID-NET","2020-21","2021-01-30","≥18 years (Adults)","Male","All","Observed","16.7","347.9"
"COVID-NET","2020-21","2021-01-23","≥18 years (Adults)","Male","All","Observed","20.9","331.2"
"COVID-NET","2020-21","2021-01-16","≥18 years (Adults)","Male","All","Observed","24.4","310.4"
"COVID-NET","2020-21","2021-01-09","≥18 years (Adults)","Male","All","Observed","27.6","285.9"
"COVID-NET","2020-21","2021-01-02","≥18 years (Adults)","Male","All","Observed","25.6","258.3"
"COVID-NET","2020-21","2020-12-26","≥18 years (Adults)","Male","All","Observed","25.7","232.6"
"COVID-NET","2020-21","2020-12-19","≥18 years (Adults)","Male","All","Observed","25.6","206.9"
"COVID-NET","2020-21","2020-12-12","≥18 years (Adults)","Male","All","Observed","26.4","181.3"
